ID,Title,Year,Age,Rotten Tomatoes (out of 100),Netflix,Hulu,Prime Video,Disney+,Type
7115,Killing Stella,2017,,36,0,0,1,0,0
7116,Switchin' The Script,2012,,36,0,0,1,0,0
7117,Richard The Lionheart,2013,18+,36,0,0,1,0,0
7118,Buckets,2017,,36,0,0,1,0,0
7119,Ricochet,2011,16+,36,0,0,1,0,0
7120,What Is New Thought?,2014,,36,0,0,1,0,0
7121,The Wrath of Cain,2010,18+,36,0,0,1,0,0
7122,Immortal Combat the Code,2019,,36,0,0,1,0,0
7123,Intolerance: No More,2020,,36,0,0,1,0,0
7124,Trump vs the Illuminati,2020,,36,0,0,1,0,0
7125,Bones of Brundage,2018,,35,0,0,1,0,0
7126,Totem: The Return of the G'psgolox Pole,2003,,35,0,0,1,0,0
7127,Stro: The Michael D'Asaro Story,2020,,35,0,0,1,0,0
7128,House with a Turret,2012,,35,0,0,1,0,0
7129,August,2018,,35,0,0,1,0,0
7130,Elliott Morgan: Holy Shit,2019,,35,0,0,1,0,0
7131,Taven,2015,,35,0,0,1,0,0
7132,Shawn Pelofsky: Stretch it Out!,2018,,35,0,0,1,0,0
7133,Prayer Never Fails,2016,7+,35,0,0,1,0,0
7134,Jury of Our Peers,2008,,35,0,0,1,0,0
7135,Relative Evil,2001,18+,35,0,0,1,0,0
7136,WWII: Saving The Reality,2011,,35,0,0,1,0,0
7137,Shadows of the Past,2009,7+,35,0,0,1,0,0
7138,Hawk and Rev: Vampire Slayers,2020,,35,0,0,1,0,0
7139,The Insurgents,2007,18+,35,0,0,1,0,0
7140,I'm That Kind of Woman,2012,,35,0,0,1,0,0
7141,Udanchhoo,2018,,35,0,0,1,0,0
7142,Love You Right: An R&B Musical,2021,,35,0,0,1,0,0
7143,The Mason Brothers,2017,18+,35,0,0,1,0,0
7144,The Gateway,2015,,35,0,0,1,0,0
7145,The Grift,2008,,35,0,0,1,0,0
7146,William Lee Martin: Standing in the Middle,2019,,35,0,0,1,0,0
7147,Blackmail,2017,,35,0,0,1,0,0
7148,On Angel Wings,2014,,35,0,0,1,0,0
7149,Stinger,2005,18+,35,0,0,1,0,0
7150,Uncommon Law,2015,,35,0,0,1,0,0
7151,The Black Kung Fu Experience,2012,,35,0,0,1,0,0
7152,The Dance,2019,,35,0,0,1,0,0
7153,Laundry Day,2018,,35,0,0,1,0,0
7154,Jeff Garcia: The Ten Dollar Ticket,2009,,35,0,0,1,0,0
7155,Fishbowl,2021,,35,0,0,1,0,0
7156,Honor Amongst Men,2018,,35,0,0,1,0,0
7157,Sasheer Zamata: Pizza Mind,2017,18+,35,0,0,1,0,0
7158,La pachanga,2019,,35,0,0,1,0,0
7159,Texas Road,2010,,35,0,0,1,0,0
7160,Tartarus,2005,,35,0,0,1,0,0
7161,Kirdar-E-Sardar,2017,,35,0,0,1,0,0
7162,Dancing Ninja,2010,,35,0,0,1,0,0
7163,Templar Nation,2013,13+,35,0,0,1,0,0
7164,24 Hours,2014,,34,0,0,1,0,0
7165,Claudia Oshry: Disgraced Queen,2020,,34,0,0,1,0,0
7166,Where Birds Don't Fly,2017,,34,0,0,1,0,0
7167,Black Saturday,2005,,34,0,0,1,0,0
7168,The Cat in the Hat Knows a Lot About Camping!,2016,,34,0,0,1,0,0
7169,Italy's Mystery Mountains,2014,,34,0,0,1,0,0
7170,The Yousers,2018,,34,0,0,1,0,0
7171,Miraculous Messages,2007,,34,0,0,1,0,0
7172,The Cat In The Hat Knows A Lot About Space!,2017,all,34,0,0,1,0,0
7173,Get the Girl,2009,,34,0,0,1,0,0
7174,Superintelligence: Beyond Human,2019,,34,0,0,1,0,0
7175,Mummy Dearest,2021,,34,0,0,1,0,0
7176,1/2 New Year,2019,,34,0,0,1,0,0
7177,Evan Straw,2010,13+,34,0,0,1,0,0
7178,Humpty Dumpty & More Kids Songs: Super Simple Songs,2017,,34,0,0,1,0,0
7179,Drastic Measures,2019,7+,34,0,0,1,0,0
7180,Terror at Bigfoot Pond,2020,18+,34,0,0,1,0,0
7181,Snitch'd,2003,18+,34,0,0,1,0,0
7182,Pink Heat,2015,,34,0,0,1,0,0
7183,Tony Roberts: I'm Different,2013,,34,0,0,1,0,0
7184,Stranded,2002,18+,34,0,0,1,0,0
7185,The Reunited States,2020,,33,0,0,1,0,0
7186,La Sucursal,2019,,33,0,0,1,0,0
7187,Doggie Boogie - Get Your Grrr On!,2012,7+,33,0,0,1,0,0
7188,One By One,2016,,33,0,0,1,0,0
7189,Prey for the Beast,2007,,33,0,0,1,0,0
7190,Zabardast,2007,,33,0,0,1,0,0
7191,Living Space,2018,,33,0,0,1,0,0
7192,Just Business,2008,13+,33,0,0,1,0,0
7193,Aperture Kids and the Mysterious Neighbor,2021,,33,0,0,1,0,0
7194,Any Last Words?,2012,13+,33,0,0,1,0,0
7195,Matt Braunger: Finally Live in Portland,2019,,33,0,0,1,0,0
7196,A Box of Faith,2015,all,33,0,0,1,0,0
7197,Guantanamero,2007,18+,32,0,0,1,0,0
7198,18 Vayasu,2012,,32,0,0,1,0,0
7199,Konga TNT,2020,,32,0,0,1,0,0
7200,Modern Prodigal,2019,7+,32,0,0,1,0,0
7201,Marital Problems,2017,,32,0,0,1,0,0
7202,Forbidden Secrets,2005,16+,32,0,0,1,0,0
7203,The Jailhouse,2009,,32,0,0,1,0,0
7204,Virus Undead,2008,18+,32,0,0,1,0,0
7205,ICE Agent,2013,,31,0,0,1,0,0
7206,Brash Boys Club,2020,,31,0,0,1,0,0
7207,Avalanche Sharks,2014,,30,0,0,1,0,0
7208,"Veritas, Prince of Truth",2007,7+,30,0,0,1,0,0
7209,Guilty by Association,2003,18+,30,0,0,1,0,0
7210,Border Blues,2004,18+,30,0,0,1,0,0
7211,Hollow Scream,2018,,30,0,0,1,0,0
7212,Payback,2007,18+,30,0,0,1,0,0
7213,Air Rage,2001,18+,29,0,0,1,0,0
7214,Clay,2008,,29,0,0,1,0,0
7215,All Babes Want To Kill Me,2005,13+,29,0,0,1,0,0
7216,Out of Line,2001,18+,29,0,0,1,0,0
7217,Christian Blake,2008,,28,0,0,1,0,0
7218,The Legend of Sasquatch,2007,all,28,0,0,1,0,0
7219,A Talking Pony!?!,2013,,28,0,0,1,0,0
7220,1313: Giant Killer Bees!,2011,16+,26,0,0,1,0,0
7221,Tom Clancy's The Division: Agent Origins,2016,,19,0,0,1,0,0
7222,High Rise,2016,,19,0,0,1,0,0
7223,A risky revenge,2019,,17,0,0,1,0,0
7224,The Cursed Island,2014,,16,0,0,1,0,0
7225,Johnston: The Defenders of Taffy 3,2014,,16,0,0,1,0,0
7226,"Rebel: Loreta Velazquez, Secret Soldier of the American Civil War",2013,,16,0,0,1,0,0
7227,Rise Of The Great White Shark,2017,7+,16,0,0,1,0,0
7228,Long Live Your Death,2015,18+,16,0,0,1,0,0
7229,"Once Upon a Time Was I, Verônica",2012,,16,0,0,1,0,0
7230,Pure the movie series,2018,,16,0,0,1,0,0
7231,KAALA (Malayalam),2018,,15,0,0,1,0,0
7232,Paddle to the Ocean,2013,,15,0,0,1,0,0
7233,The Mini Witch,2013,,15,0,0,1,0,0
7234,Josh Blue: Broccoli,2020,,15,0,0,1,0,0
7235,Columbus In America,2018,,15,0,0,1,0,0
7236,"ETs Among Us 3: Secret Space Program, Alien Psychics & Crop Circle Clues",2018,,15,0,0,1,0,0
7237,"Evening Waterfalls, 8 hours for sleep and meditation ultra dark",2016,,15,0,0,1,0,0
7238,Anxiety Feast,2020,,15,0,0,1,0,0
7239,Everything and Nothing: The Amazing Science of Empty Space,2011,,15,0,0,1,0,0
7240,Lots and Lots of Trucks: Hard Workin' Trucks,2008,,14,0,0,1,0,0
7241,Wild Kratts: Alaska- Hero's Journey,2017,,14,0,0,1,0,0
7242,Lil Wayne: Bling,2018,,14,0,0,1,0,0
7243,Omerta the Act of Silence,2017,,14,0,0,1,0,0
7244,"Evening Rain with thunderstorm, 9 hours for sleep and meditation-ultra dark",2016,,14,0,0,1,0,0
7245,Ruby's Studio: The Friendship Show,2012,,14,0,0,1,0,0
7246,Kindness Matters,2018,,14,0,0,1,0,0
7247,How You Are to Me,2018,,14,0,0,1,0,0
7248,Las Vegas Story,2015,,14,0,0,1,0,0
7249,Nature: Touching the Wild: Living with the Mule Deer of Deadman Gulch,2014,,14,0,0,1,0,0
7250,Corrie ten Boom: A Faith Undefeated,2013,,14,0,0,1,0,0
7251,I Love Toy Trains - Ticket to Ride,2013,,13,0,0,1,0,0
7252,Halloween Bug-A-Boo!,2020,,13,0,0,1,0,0
7253,Stevie Ray Vaughan - 1984-1989: Lonestar,2017,,13,0,0,1,0,0
7254,Love At First Swipe,2015,,13,0,0,1,0,0
7255,Kacche Dhaagey,2016,,13,0,0,1,0,0
7256,UFOTV Presents: Out of the Blue - The Definitive Investigation On UFOs,2012,,13,0,0,1,0,0
7257,Reflections on the Lord's Prayer: For People with Cancer,2008,,13,0,0,1,0,0
7258,The Amazing Adventure of Marchello the Cat,2017,,13,0,0,1,0,0
7259,Truck Tunes 2,2014,all,13,0,0,1,0,0
7260,Little Pim: Let's Count - Spanish for Kids,2010,,13,0,0,1,0,0
7261,Arthur and the Haunted Tree House,2017,,13,0,0,1,0,0
7262,Rollin: The Fall of the Auto Industry and the rise of the Drug Economy in Detroit,2016,,13,0,0,1,0,0
7263,The Fairies: Fairy Beach,2007,all,12,0,0,1,0,0
7264,5K1-States Evidence,2018,,12,0,0,1,0,0
7265,Fire Lines,2014,13+,12,0,0,1,0,0
7266,Avengers: Endgame,2019,13+,90,0,0,0,1,0
7267,Avengers: Infinity War,2018,13+,90,0,0,0,1,0
7268,Soul,2020,7+,89,0,0,0,1,0
7269,Guardians of the Galaxy,2014,13+,89,0,0,0,1,0
7270,WALL·E,2008,all,88,0,0,0,1,0
7271,The Avengers,2012,13+,88,0,0,0,1,0
7272,Up,2009,7+,88,0,0,0,1,0
7273,Finding Nemo,2003,all,87,0,0,0,1,0
7274,"Monsters, Inc.",2001,all,87,0,0,0,1,0
7275,Coco,2017,7+,87,0,0,0,1,0
7276,Avatar,2009,13+,86,0,0,0,1,0
7277,Toy Story 3,2010,all,86,0,0,0,1,0
7278,Thor: Ragnarok,2017,13+,86,0,0,0,1,0
7279,Pirates of the Caribbean: The Curse of the Black Pearl,2003,13+,86,0,0,0,1,0
7280,Captain America: Civil War,2016,13+,86,0,0,0,1,0
7281,Star Wars: The Force Awakens,2015,13+,86,0,0,0,1,0
7282,The Incredibles,2004,7+,86,0,0,0,1,0
7283,Captain America: The Winter Soldier,2014,13+,86,0,0,0,1,0
7284,Rogue One: A Star Wars Story,2016,13+,85,0,0,0,1,0
7285,Guardians of the Galaxy Vol. 2,2017,13+,85,0,0,0,1,0
7286,Zootopia,2016,7+,85,0,0,0,1,0
7287,Ratatouille,2007,all,85,0,0,0,1,0
7288,Doctor Strange,2016,13+,85,0,0,0,1,0
7289,X-Men: Days of Future Past,2014,13+,85,0,0,0,1,0
7290,Black Panther,2018,13+,84,0,0,0,1,0
7291,Avengers: Age of Ultron,2015,13+,84,0,0,0,1,0
7292,Big Hero 6,2014,7+,84,0,0,0,1,0
7293,Ant-Man,2015,13+,84,0,0,0,1,0
7294,Moana,2016,7+,83,0,0,0,1,0
7295,Hidden Figures,2016,7+,83,0,0,0,1,0
7296,Frozen,2013,7+,83,0,0,0,1,0
7297,Star Wars: Episode III - Revenge of the Sith,2005,13+,83,0,0,0,1,0
7298,Wreck-It Ralph,2012,7+,83,0,0,0,1,0
7299,Incredibles 2,2018,7+,83,0,0,0,1,0
7300,Tangled,2010,7+,83,0,0,0,1,0
7301,Iron Man 3,2013,13+,83,0,0,0,1,0
7302,Luca,2021,7+,82,0,0,0,1,0
7303,Captain America: The First Avenger,2011,13+,82,0,0,0,1,0
7304,Thor,2011,13+,82,0,0,0,1,0
7305,X2,2003,13+,82,0,0,0,1,0
7306,Iron Man 2,2010,13+,82,0,0,0,1,0
7307,The Greatest Showman,2017,7+,82,0,0,0,1,0
7308,Pirates of the Caribbean: Dead Man's Chest,2006,13+,82,0,0,0,1,0
7309,Toy Story 4,2019,all,82,0,0,0,1,0
7310,Star Wars: The Last Jedi,2017,13+,82,0,0,0,1,0
7311,Tinker Bell and the Lost Treasure,2009,all,81,0,0,0,1,0
7312,Hamilton,2020,13+,81,0,0,0,1,0
7313,Captain Marvel,2019,13+,81,0,0,0,1,0
7314,Thor: The Dark World,2013,13+,81,0,0,0,1,0
7315,Raya and the Last Dragon,2021,7+,81,0,0,0,1,0
7316,Ant-Man and the Wasp,2018,13+,81,0,0,0,1,0
7317,Fantastic Mr. Fox,2009,7+,81,0,0,0,1,0
7318,Finding Dory,2016,7+,81,0,0,0,1,0
7319,Pirates of the Caribbean: At World's End,2007,13+,81,0,0,0,1,0
7320,Cars,2006,all,81,0,0,0,1,0
7321,X-Men: Apocalypse,2016,13+,80,0,0,0,1,0
7322,Monsters University,2013,all,80,0,0,0,1,0
7323,Brave,2012,7+,80,0,0,0,1,0
7324,Onward,2020,7+,80,0,0,0,1,0
7325,Isle of Dogs,2018,13+,80,0,0,0,1,0
7326,Solo: A Star Wars Story,2018,13+,79,0,0,0,1,0
7327,Remember the Titans,2000,7+,79,0,0,0,1,0
7328,Ralph Breaks the Internet,2018,7+,79,0,0,0,1,0
7329,Black Is King,2020,16+,79,0,0,0,1,0
7330,Lilo & Stitch,2002,7+,79,0,0,0,1,0
7331,The Emperor's New Groove,2000,all,78,0,0,0,1,0
7332,Star Wars: The Rise of Skywalker,2019,13+,78,0,0,0,1,0
7333,Star Wars: Episode II - Attack of the Clones,2002,7+,78,0,0,0,1,0
7334,The Simpsons Movie,2007,13+,78,0,0,0,1,0
7335,Frozen II,2019,7+,78,0,0,0,1,0
7336,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,7+,78,0,0,0,1,0
7337,X-Men: The Last Stand,2006,13+,78,0,0,0,1,0
7338,X-Men Origins: Wolverine,2009,13+,78,0,0,0,1,0
7339,Sanjay's Super Team,2015,7+,78,0,0,0,1,0
7340,Pirates of the Caribbean: Dead Men Tell No Tales,2017,13+,78,0,0,0,1,0
7341,The Color of Friendship,2000,7+,77,0,0,0,1,0
7342,Free Solo,2018,13+,77,0,0,0,1,0
7343,The Princess and the Frog,2009,all,77,0,0,0,1,0
7344,Rio,2011,all,77,0,0,0,1,0
7345,Saving Mr. Banks,2013,13+,77,0,0,0,1,0
7346,Ice Age: Dawn of the Dinosaurs,2009,7+,76,0,0,0,1,0
7347,Miss Peregrine's Home for Peculiar Children,2016,13+,76,0,0,0,1,0
7348,Bolt,2008,7+,76,0,0,0,1,0
7349,Night at the Museum,2006,7+,76,0,0,0,1,0
7350,Togo,2019,7+,76,0,0,0,1,0
7351,Cars 3,2017,all,76,0,0,0,1,0
7352,Maleficent: Mistress of Evil,2019,7+,76,0,0,0,1,0
7353,Ice Age: The Meltdown,2006,7+,76,0,0,0,1,0
7354,Treasure Planet,2002,7+,75,0,0,0,1,0
7355,Pooh's Heffalump Movie,2005,all,75,0,0,0,1,0
7356,John Carter,2012,13+,75,0,0,0,1,0
7357,We Bought a Zoo,2011,7+,75,0,0,0,1,0
7358,The Good Dinosaur,2015,7+,75,0,0,0,1,0
7359,National Treasure: Book of Secrets,2007,7+,75,0,0,0,1,0
7360,Christopher Robin,2018,7+,75,0,0,0,1,0
7361,Stargirl,2020,7+,74,0,0,0,1,0
7362,Eddie the Eagle,2016,13+,74,0,0,0,1,0
7363,Atlantis: The Lost Empire,2001,7+,74,0,0,0,1,0
7364,The Book of Life,2014,7+,74,0,0,0,1,0
7365,Before the Flood,2016,7+,74,0,0,0,1,0
7366,Piper,2016,all,74,0,0,0,1,0
7367,Cars 2,2011,all,74,0,0,0,1,0
7368,Prince of Persia: The Sands of Time,2010,13+,74,0,0,0,1,0
7369,The Chronicles of Narnia: Prince Caspian,2008,7+,74,0,0,0,1,0
7370,Holes,2003,7+,73,0,0,0,1,0
7371,Meet the Robinsons,2007,all,73,0,0,0,1,0
7372,The Princess Diaries,2001,all,73,0,0,0,1,0
7373,Horton Hears a Who!,2008,all,73,0,0,0,1,0
7374,Alice Through the Looking Glass,2016,7+,73,0,0,0,1,0
7375,Night at the Museum: Battle of the Smithsonian,2009,7+,73,0,0,0,1,0
7376,Brother Bear,2003,all,73,0,0,0,1,0
7377,Mary Poppins Returns,2018,7+,73,0,0,0,1,0
7378,Timmy Failure: Mistakes Were Made,2020,7+,73,0,0,0,1,0
7379,Presto,2008,all,72,0,0,0,1,0
7380,Ferdinand,2017,7+,72,0,0,0,1,0
7381,Miracle,2004,7+,72,0,0,0,1,0
7382,The Finest Hours,2016,13+,72,0,0,0,1,0
7383,Percy Jackson & the Olympians: The Lightning Thief,2010,7+,72,0,0,0,1,0
7384,The Peanuts Movie,2015,all,72,0,0,0,1,0
7385,Frankenweenie,2012,7+,72,0,0,0,1,0
7386,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,7+,72,0,0,0,1,0
7387,Into the Woods,2014,7+,72,0,0,0,1,0
7388,Piglet's Big Movie,2003,all,72,0,0,0,1,0
7389,Pete's Dragon,2016,7+,72,0,0,0,1,0
7390,Freaky Friday,2003,7+,71,0,0,0,1,0
7391,Fantastic Four: Rise of the Silver Surfer,2007,13+,71,0,0,0,1,0
7392,The Sorcerer's Apprentice,2010,7+,71,0,0,0,1,0
7393,Bend It Like Beckham,2002,13+,71,0,0,0,1,0
7394,Lifted,2006,all,71,0,0,0,1,0
7395,Roving Mars,2006,7+,71,0,0,0,1,0
7396,La luna,2012,all,71,0,0,0,1,0
7397,Percy Jackson: Sea of Monsters,2013,7+,70,0,0,0,1,0
7398,Partly Cloudy,2009,all,70,0,0,0,1,0
7399,Eight Below,2006,7+,70,0,0,0,1,0
7400,Day & Night,2010,all,70,0,0,0,1,0
7401,BURN·E,2008,all,70,0,0,0,1,0
7402,The Lion King 1½,2004,all,70,0,0,0,1,0
7403,Bedtime Stories,2008,7+,69,0,0,0,1,0
7404,The Last Song,2010,7+,69,0,0,0,1,0
7405,Ice Age: Collision Course,2016,all,69,0,0,0,1,0
7406,Secretariat,2010,7+,69,0,0,0,1,0
7407,Newsies: The Broadway Musical,2017,7+,69,0,0,0,1,0
7408,Bao,2018,all,69,0,0,0,1,0
7409,Dinosaur,2000,7+,69,0,0,0,1,0
7410,Cheaper by the Dozen,2003,7+,69,0,0,0,1,0
7411,Chicken Little,2005,all,68,0,0,0,1,0
7412,The Princess Diaries 2: Royal Engagement,2004,all,68,0,0,0,1,0
7413,101 Dalmatians II: Patch's London Adventure,2003,all,68,0,0,0,1,0
7414,High School Musical,2006,all,68,0,0,0,1,0
7415,Descendants,2015,all,68,0,0,0,1,0
7416,Winnie the Pooh,2011,all,68,0,0,0,1,0
7417,The Greatest Game Ever Played,2005,7+,68,0,0,0,1,0
7418,Lava,2014,all,68,0,0,0,1,0
7419,Queen of Katwe,2016,7+,68,0,0,0,1,0
7420,The Game Plan,2007,7+,68,0,0,0,1,0
7421,Glory Road,2006,7+,68,0,0,0,1,0
7422,Toy Story of Terror!,2013,all,68,0,0,0,1,0
7423,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,7+,67,0,0,0,1,0
7424,The Odd Life of Timothy Green,2012,7+,67,0,0,0,1,0
7425,Jack-Jack Attack,2005,all,67,0,0,0,1,0
7426,Descendants 3,2019,all,67,0,0,0,1,0
7427,Secret of the Wings,2012,all,67,0,0,0,1,0
7428,The Pacifier,2005,7+,67,0,0,0,1,0
7429,The One and Only Ivan,2020,7+,67,0,0,0,1,0
7430,Toy Story That Time Forgot,2014,all,67,0,0,0,1,0
7431,Gnomeo & Juliet,2011,all,67,0,0,0,1,0
7432,Tinker Bell,2008,all,67,0,0,0,1,0
7433,The Santa Clause 2,2002,all,66,0,0,0,1,0
7434,Tinker Bell and the Legend of the NeverBeast,2014,all,66,0,0,0,1,0
7435,The Big Year,2011,7+,66,0,0,0,1,0
7436,Around the World in 80 Days,2004,7+,66,0,0,0,1,0
7437,Lemonade Mouth,2011,all,66,0,0,0,1,0
7438,Tinker Bell and the Pirate Fairy,2014,all,66,0,0,0,1,0
7439,One Man Band,2005,all,66,0,0,0,1,0
7440,Race to Witch Mountain,2009,7+,66,0,0,0,1,0
7441,Diary of a Wimpy Kid: Rodrick Rules,2011,7+,66,0,0,0,1,0
7442,Maggie Simpson in The Longest Daycare,2012,7+,66,0,0,0,1,0
7443,Planes,2013,7+,66,0,0,0,1,0
7444,Descendants 2,2017,all,66,0,0,0,1,0
7445,Destino,2003,7+,65,0,0,0,1,0
7446,Cheaper by the Dozen 2,2005,7+,65,0,0,0,1,0
7447,You Again,2010,7+,65,0,0,0,1,0
7448,Lou,2017,all,65,0,0,0,1,0
7449,Mike's New Car,2002,all,65,0,0,0,1,0
7450,Mulan II,2004,all,65,0,0,0,1,0
7451,High School Musical 2,2007,all,65,0,0,0,1,0
7452,Riley's First Date?,2015,all,65,0,0,0,1,0
7453,Recess: Taking the Fifth Grade,2003,all,65,0,0,0,1,0
7454,Lilo & Stitch 2: Stitch Has a Glitch,2005,7+,65,0,0,0,1,0
7455,The Nutcracker and the Four Realms,2018,7+,65,0,0,0,1,0
7456,Phineas and Ferb: The Movie: Across the 2nd Dimension,2011,all,65,0,0,0,1,0
7457,22 vs. Earth,2021,all,64,0,0,0,1,0
7458,The Kid Who Would Be King,2019,7+,64,0,0,0,1,0
7459,"The Simpsons: The Good, the Bart, and the Loki",2021,7+,64,0,0,0,1,0
7460,Marvel Rising: Secret Warriors,2018,,64,0,0,0,1,0
7461,Tinker Bell and the Great Fairy Rescue,2010,all,64,0,0,0,1,0
7462,Kitbull,2019,7+,64,0,0,0,1,0
7463,The Lizzie McGuire Movie,2003,7+,64,0,0,0,1,0
7464,Tuck Everlasting,2002,7+,64,0,0,0,1,0
7465,Red Tails,2012,13+,64,0,0,0,1,0
7466,Folklore: The Long Pond Studio Sessions,2020,7+,64,0,0,0,1,0
7467,Us Again,2021,all,64,0,0,0,1,0
7468,The Haunted Mansion,2003,7+,64,0,0,0,1,0
7469,Ice Princess,2005,all,64,0,0,0,1,0
7470,High School Musical 3: Senior Year,2008,all,64,0,0,0,1,0
7471,Jane,2017,7+,64,0,0,0,1,0
7472,Boundin',2003,all,64,0,0,0,1,0
7473,Oceans,2010,all,64,0,0,0,1,0
7474,Hawaiian Vacation,2011,all,64,0,0,0,1,0
7475,Mars Needs Moms,2011,7+,63,0,0,0,1,0
7476,Prep & Landing,2009,all,63,0,0,0,1,0
7477,The Tigger Movie,2000,all,63,0,0,0,1,0
7478,Princess Protection Program,2009,all,63,0,0,0,1,0
7479,The Little Mermaid: Ariel's Beginning,2008,7+,63,0,0,0,1,0
7480,Small Fry,2011,all,63,0,0,0,1,0
7481,Bears,2014,all,63,0,0,0,1,0
7482,Starstruck,2010,all,63,0,0,0,1,0
7483,The Wizards Return: Alex vs. Alex,2013,7+,63,0,0,0,1,0
7484,Phineas and Ferb: The Movie: Candace Against the Universe,2020,all,63,0,0,0,1,0
7485,Godmothered,2020,7+,63,0,0,0,1,0
7486,Inner Workings,2016,all,63,0,0,0,1,0
7487,Cinderella III: A Twist in Time,2007,all,63,0,0,0,1,0
7488,Wizards of Waverly Place: The Movie,2009,7+,63,0,0,0,1,0
7489,Recess: School's Out,2001,all,63,0,0,0,1,0
7490,Kronk's New Groove,2005,all,63,0,0,0,1,0
7491,Partysaurus Rex,2012,all,63,0,0,0,1,0
7492,The Little Mermaid II: Return to the Sea,2000,7+,63,0,0,0,1,0
7493,Strange Magic,2015,7+,62,0,0,0,1,0
7494,Flora & Ulysses,2021,7+,62,0,0,0,1,0
7495,Camp Rock,2008,all,62,0,0,0,1,0
7496,Brother Bear 2,2006,all,62,0,0,0,1,0
7497,An Extremely Goofy Movie,2000,all,62,0,0,0,1,0
7498,Teen Beach Movie,2013,7+,62,0,0,0,1,0
7499,Howard,2018,7+,62,0,0,0,1,0
7500,Halloweentown II: Kalabar's Revenge,2001,all,62,0,0,0,1,0
7501,G-Force,2009,7+,62,0,0,0,1,0
7502,"Mickey, Donald, Goofy: The Three Musketeers",2004,all,62,0,0,0,1,0
7503,A Wrinkle in Time,2018,7+,62,0,0,0,1,0
7504,Miraculous World: Shanghai – The Legend of Ladydragon,2021,7+,62,0,0,0,1,0
7505,Home on the Range,2004,7+,62,0,0,0,1,0
7506,Planes: Fire & Rescue,2014,7+,62,0,0,0,1,0
7507,Olaf's Frozen Adventure,2017,all,62,0,0,0,1,0
7508,Geek Charming,2011,7+,62,0,0,0,1,0
7509,Garfield,2004,7+,61,0,0,0,1,0
7510,The Santa Clause 3: The Escape Clause,2006,all,61,0,0,0,1,0
7511,Because of Winn-Dixie,2005,7+,61,0,0,0,1,0
7512,Bambi II,2006,all,61,0,0,0,1,0
7513,Halloweentown High,2004,all,61,0,0,0,1,0
7514,Dug's Special Mission,2009,all,61,0,0,0,1,0
7515,African Cats,2011,all,61,0,0,0,1,0
7516,The Lego Star Wars Holiday Special,2020,all,61,0,0,0,1,0
7517,Marvel Studios: Assembling a Universe,2014,7+,61,0,0,0,1,0
7518,Monkey Kingdom,2015,all,61,0,0,0,1,0
7519,Safety,2020,7+,61,0,0,0,1,0
7520,Hannah Montana: The Movie,2009,all,61,0,0,0,1,0
7521,Lady and the Tramp II: Scamp's Adventure,2001,all,61,0,0,0,1,0
7522,Maggie Simpson in The Force Awakens from Its Nap,2021,18+,61,0,0,0,1,0
7523,Mickey's Twice Upon a Christmas,2004,all,61,0,0,0,1,0
7524,Flicka,2006,7+,61,0,0,0,1,0
7525,Once Upon a Snowman,2020,all,61,0,0,0,1,0
7526,Return to Never Land,2002,all,61,0,0,0,1,0
7527,Mater and the Ghostlight,2006,all,61,0,0,0,1,0
7528,The Wild,2006,all,61,0,0,0,1,0
7529,"Miraculous World: New York, United HeroeZ",2020,7+,60,0,0,0,1,0
7530,Secret Society of Second Born Royals,2020,7+,60,0,0,0,1,0
7531,Float,2019,7+,60,0,0,0,1,0
7532,Cadet Kelly,2002,all,60,0,0,0,1,0
7533,Stitch! The Movie,2003,all,60,0,0,0,1,0
7534,Artemis Fowl,2020,7+,60,0,0,0,1,0
7535,Camp Rock 2: The Final Jam,2010,7+,60,0,0,0,1,0
7536,Born in China,2016,all,60,0,0,0,1,0
7537,Valiant,2005,all,60,0,0,0,1,0
7538,Cloud 9,2014,all,60,0,0,0,1,0
7539,102 Dalmatians,2000,all,60,0,0,0,1,0
7540,Twitches,2005,7+,60,0,0,0,1,0
7541,Kim Possible: So the Drama,2005,all,60,0,0,0,1,0
7542,Cinderella II: Dreams Come True,2002,all,60,0,0,0,1,0
7543,Garfield: A Tail of Two Kitties,2006,7+,60,0,0,0,1,0
7544,Waking Sleeping Beauty,2009,7+,60,0,0,0,1,0
7545,Clouds,2020,13+,60,0,0,0,1,0
7546,Magic Camp,2020,7+,59,0,0,0,1,0
7547,Teen Beach 2,2015,all,59,0,0,0,1,0
7548,Z-O-M-B-I-E-S,2018,all,59,0,0,0,1,0
7549,Walking with Dinosaurs,2013,7+,59,0,0,0,1,0
7550,Auntie Edna,2018,,59,0,0,0,1,0
7551,Your Friend the Rat,2007,all,59,0,0,0,1,0
7552,Atlantis: Milo's Return,2003,all,59,0,0,0,1,0
7553,Let It Shine,2012,all,59,0,0,0,1,0
7554,Tangled: Before Ever After,2017,all,59,0,0,0,1,0
7555,Ice Age: The Great Egg-Scapade,2016,7+,59,0,0,0,1,0
7556,Chimpanzee,2012,all,59,0,0,0,1,0
7557,Avalon High,2011,all,59,0,0,0,1,0
7558,Leroy & Stitch,2006,all,58,0,0,0,1,0
7559,12 Dates of Christmas,2011,7+,58,0,0,0,1,0
